Latitude,Longitude,UseCategory,Buildings,Units,Stories,Rooms,Beds,YearBuilt,Baths,Area,LandValue,ImprovementValue,HomeValue,LatestDocument
37.7561803,-122.2426668,Single-family Detached,1,1,1,5,3,1917,1.0,1260,470852,470852,941704,2016
37.7408028,-122.2538012,Single-family Detached,1,1,1,7,3,1988,2.5,2205,282750,659750,942500,2016
37.7696492,-122.2451597,Single-family Attached,1,2,2,10,4,1890,2.0,2136,273789,669544,943333,2016
37.7346832,-122.2409937,Single-family Detached,1,1,1,7,3,1965,2.0,1439,471703,471703,943406,2016
37.7725769,-122.2561942,Single-family Detached,1,1,1,5,2,1941,2.0,1112,448250,495905,944155,2016
37.7351779,-122.2405949,Single-family Detached,1,1,2,6,4,1965,2.0,2123,379909,569864,949773,2016
37.7826997,-122.2898667,Single-family Detached,1,1,2,9,3,2007,2.5,2361,285235,665348,950583,2016
37.7294088,-122.2376254,Single-family Detached,1,1,1,5,3,1986,2.5,1622,380334,570501,950835,2016
37.766671,-122.2320852,Single-family Attached,1,2,2,10,4,1947,2.0,1840,285758,666770,952528,2016
37.7845934,-122.2867215,Single-family Detached,1,1,2,8,3,2007,2.5,2035,285912,667129,953041,2016
37.7363743,-122.2509651,Single-family Detached,1,1,1,5,3,1989,2.5,1525,286083,667528,953611,2016
37.7611268,-122.2639044,Single-family Detached,1,1,1,5,3,1963,2.0,1438,286099,667566,953665,2016
37.7666379,-122.2334149,Single-family Detached,1,1,2,6,3,1920,2.0,1160,457929,496089,954018,2016
37.7837743,-122.2833103,Single-family Detached,1,1,2,8,3,2006,2.5,2035,381607,572411,954018,2016
37.7693173,-122.2524386,Single-family Detached,1,1,2,7,3,1898,2.0,2137,286371,668199,954570,2016
37.7702297,-122.2398414,Single-family Attached,1,3,0,0,0,1895,0.0,3801,487090,467989,955079,2016
37.7665807,-122.2570064,Single-family Detached,1,1,1,6,3,1900,1.0,1361,286524,668556,955080,2016
37.7717659,-122.2518957,Single-family Detached,1,1,2,8,4,1924,3.0,2052,432968,522595,955563,2016
37.7519216,-122.2380243,Single-family Detached,1,1,1,6,3,1949,2.0,1108,279589,677058,956647,2016
37.764623,-122.2508765,Single-family Detached,1,1,2,7,3,1928,1.5,1639,487089,470852,957941,2016
37.7591549,-122.248892,Single-family Attached,1,2,2,10,4,1910,2.0,3022,288117,672274,960391,2016
37.7362974,-122.2513086,Single-family Detached,1,1,1,5,3,1990,2.5,1525,384578,576868,961446,2016
37.7631345,-122.2581882,Single-family Detached,1,1,1,5,3,1961,2.0,1699,439568,521987,961555,2016
37.736684,-122.2530036,Single-family Detached,1,1,1,7,3,1996,2.5,1616,289070,674498,963568,2016
37.7747897,-122.2580996,Single-family Detached,1,1,2,10,4,1896,3.0,3193,219689,744454,964143,2016
37.7361445,-122.2522059,Single-family Detached,1,1,1,8,3,1995,2.5,1603,289707,675984,965691,2016
37.7323611,-122.2314948,Single-family Attached,1,2,1,10,5,1961,3.0,2355,290504,677842,968346,2016
37.7670064,-122.2691771,Single-family Detached,1,1,1,8,4,1965,2.0,1841,325306,644095,969401,2016
37.7553555,-122.2388664,Single-family Detached,1,1,1,7,3,1925,2.0,1539,424480,546518,970998,2016
37.7765844,-122.2543536,Single-family Detached,1,1,1,8,3,2003,2.5,2185,292253,681924,974177,2016
37.7623955,-122.2660486,Single-family Detached,1,1,1,6,4,1964,2.0,1393,292253,681924,974177,2016
37.7615074,-122.2685125,Single-family Detached,1,1,1,7,4,1965,2.0,1411,292253,681924,974177,2016
37.7691508,-122.2881501,Townhouse,1,1,2,6,3,1972,2.5,1835,405907,568270,974177,2016
37.7557951,-122.2356864,Single-family Detached,1,1,1,7,3,1920,2.0,1764,432968,541210,974178,2016
37.7368187,-122.2495159,Single-family Detached,1,1,1,6,3,1989,2.5,1706,292254,681927,974181,2016
37.7593382,-122.2430989,Single-family Attached,1,3,1,13,4,1940,3.5,2837,292378,682216,974594,2016
37.7416804,-122.247021,Single-family Detached,1,1,1,6,3,1982,2.0,1407,439336,536967,976303,2016
37.7562686,-122.230135,Single-family Detached,1,1,1,5,2,1917,1.0,1271,488152,488152,976304,2016
37.7733587,-122.2875189,Single-family Detached,1,1,2,6,3,1900,1.5,1829,432968,544382,977350,2016
37.7684776,-122.2571691,Single-family Detached,1,1,1,7,2,1910,1.5,2115,293411,684627,978038,2016
37.7416956,-122.2499015,Single-family Detached,1,1,1,7,3,1986,2.5,2076,293997,685994,979991,2016
37.7293089,-122.235631,Single-family Detached,1,1,1,6,3,1986,2.5,1632,294201,686470,980671,2016
37.7733158,-122.2574349,Single-family Detached,1,1,1,7,3,1928,2.0,1593,295119,688612,983731,2016
37.743155,-122.2471983,Single-family Detached,1,1,1,6,3,1979,2.0,1503,432968,556852,989820,2016
37.7842243,-122.2865886,Single-family Detached,1,1,2,8,3,2006,2.5,2035,297672,694569,992241,2016
37.7831782,-122.2833103,Single-family Detached,1,1,2,8,3,2006,2.5,2035,297876,694710,992586,2016
37.768727,-122.2849609,Townhouse,1,1,2,7,3,1969,2.5,2296,397464,596196,993660,2016
37.765293,-122.2285393,Single-family Detached,1,1,1,6,3,1940,2.0,1525,432968,562858,995826,2016
37.7845532,-122.2834432,Single-family Detached,1,1,2,8,3,2006,2.5,2219,378847,616979,995826,2016
37.7816497,-122.2906198,Single-family Detached,1,1,2,8,4,2008,2.5,2219,299046,696934,995980,2016
37.7803098,-122.2730761,Single-family Detached,1,1,1,7,4,1998,2.5,1860,398586,597880,996466,2016
37.7599364,-122.2310658,Single-family Detached,1,1,1,9,4,1905,2.0,1875,298942,697532,996474,2016
37.7652673,-122.2524275,Single-family Attached,2,2,1,14,6,1955,4.0,2235,296708,700437,997145,2016
37.7664844,-122.2380686,Single-family Detached,1,1,2,5,2,1915,2.0,1762,405907,592571,998478,2016
37.7401362,-122.2595841,Single-family Detached,1,1,1,11,6,1998,5.5,4037,300299,700937,1001236,2016
37.768423,-122.255884,Single-family Detached,1,1,2,7,4,1900,2.0,2193,351786,649452,1001238,2016
37.7446397,-122.2504555,Single-family Detached,1,1,1,9,4,1988,3.0,2256,300471,701100,1001571,2016
37.7616781,-122.2304895,Single-family Detached,1,1,2,8,4,1926,2.5,1939,278675,723798,1002473,2016
37.7579572,-122.2311987,Single-family Attached,2,2,1,8,3,1907,2.5,1806,352924,652072,1004996,2016
37.7671164,-122.2604038,Single-family Detached,1,1,3,12,4,1890,3.5,5168,256423,750106,1006529,2016
37.7739078,-122.2825571,Single-family Attached,1,2,2,14,6,1898,4.0,2565,403256,604884,1008140,2016
37.7346482,-122.2393982,Single-family Detached,1,1,1,6,4,1957,2.0,1304,453663,554477,1008140,2016
37.7409465,-122.2565044,Single-family Detached,1,1,1,8,4,1997,3.0,2202,303196,707457,1010653,2016
37.7649018,-122.2659426,Single-family Detached,1,1,1,9,4,1963,2.5,1766,304009,709354,1013363,2016
37.7603025,-122.2432983,Single-family Detached,1,1,1,6,3,1885,2.0,2000,384622,631879,1016501,2016
37.7625065,-122.2473375,Single-family Attached,2,2,2,13,6,1894,3.0,4134,306359,712497,1018856,2016
37.7404361,-122.2525605,Single-family Detached,1,1,1,8,4,1988,3.0,2335,410291,609632,1019923,2016
37.7638343,-122.2649235,Single-family Detached,1,1,1,6,3,1963,2.0,1240,487089,541210,1028299,2016
37.7377768,-122.2480016,Single-family Detached,1,1,1,6,3,1990,2.5,1691,308809,720554,1029363,2016
37.7445051,-122.2558397,Single-family Detached,1,1,1,6,3,1990,2.0,1405,494094,535269,1029363,2016
37.7677056,-122.2844714,Townhouse,1,1,2,7,4,1969,3.0,2296,432968,596891,1029859,2016
37.7574877,-122.2395755,Single-family Detached,1,1,1,7,3,1910,2.0,1915,432968,600743,1033711,2016
37.7737073,-122.289911,Single-family Detached,1,1,1,7,3,1939,1.5,2033,498169,536500,1034669,2016
37.7557802,-122.2472426,Single-family Detached,1,1,2,6,3,1938,1.5,1704,310401,724269,1034670,2016
37.7809206,-122.2856361,Single-family Detached,1,1,1,9,3,2005,2.5,2805,310840,723893,1034733,2016
37.76034,-122.2373152,Single-family Detached,2,2,1,8,2,1906,2.0,1688,280224,757693,1037917,2016
37.7730495,-122.2502561,Single-family Attached,1,3,2,12,5,1910,3.0,2175,311674,727240,1038914,2016
37.7313408,-122.2464449,Single-family Detached,1,1,2,7,3,1997,2.5,1869,311736,727386,1039122,2016
37.7845967,-122.2875632,Single-family Detached,1,1,2,9,3,2007,2.5,2361,311637,727644,1039281,2016
37.7802716,-122.2881834,Single-family Detached,1,1,2,9,4,2005,3.0,2361,312722,729686,1042408,2016
37.772806,-122.2667845,Single-family Attached,1,2,2,10,5,1889,4.5,2571,313192,730781,1043973,2016
37.780262,-122.2832217,Single-family Detached,1,1,2,8,4,2004,3.0,2361,418112,627169,1045281,2016
37.7582492,-122.2269436,Single-family Detached,1,1,1,8,4,1915,2.0,1538,460028,587754,1047782,2016
37.7625828,-122.2360742,Single-family Detached,1,1,1,5,2,1920,1.0,1451,316607,741404,1058011,2016
37.7694099,-122.2596062,Single-family Detached,1,1,1,5,2,1908,1.0,1451,476107,581909,1058016,2016
37.7823204,-122.2896452,Single-family Detached,1,1,1,8,3,2008,2.5,2724,317902,741731,1059633,2016
37.7611684,-122.228495,Single-family Detached,1,1,1,7,3,1923,1.5,2020,583660,477540,1061200,2016
37.743009,-122.2530479,Single-family Detached,1,1,1,6,3,1989,2.0,1405,530600,530600,1061200,2016
37.7608352,-122.2268993,Single-family Detached,1,1,1,8,3,1916,2.0,1687,424480,642026,1066506,2016
37.7707314,-122.2485721,Single-family Detached,1,1,1,8,4,1894,2.0,2255,514469,557342,1071811,2016
37.7659235,-122.2346559,Single-family Detached,1,1,1,5,3,1959,2.0,1392,321465,754649,1076114,2016
37.7738924,-122.2606697,Single-family Detached,1,1,2,7,3,1910,2.0,1968,424480,652956,1077436,2016
37.7441017,-122.2491039,Single-family Detached,1,0,1,9,4,1987,2.5,2463,324267,756623,1080890,2016
37.7691963,-122.2399301,Single-family Attached,1,2,2,8,3,1890,2.0,1744,378847,703573,1082420,2016
37.7599118,-122.2573906,Single-family Detached,1,1,1,5,3,1960,2.0,1508,324727,757696,1082423,2016
37.778572,-122.2701076,Single-family Detached,2,2,1,10,4,1912,3.5,1875,397950,685179,1083129,2016
37.7806414,-122.2834432,Single-family Detached,1,1,2,8,3,2004,2.5,2035,326349,761482,1087831,2016
37.7668966,-122.2508765,Single-family Detached,1,1,2,9,4,1890,1.5,2380,326739,762392,1089131,2016
37.7814683,-122.2739179,Single-family Detached,1,1,1,7,4,1998,2.5,2171,327274,763639,1090913,2016
37.7448701,-122.2471983,Single-family Detached,1,1,1,7,3,1986,2.0,1809,327910,765125,1093035,2016
37.7353933,-122.2339024,Single-family Detached,1,1,1,9,5,1950,3.0,2685,437214,658474,1095688,2016
37.7593641,-122.2440517,Single-family Detached,1,1,1,8,4,1865,2.0,2238,344890,753550,1098440,2016
37.7813899,-122.2736973,Single-family Detached,1,1,1,7,4,1998,2.5,2171,329921,769817,1099738,2016
37.732268,-122.2391323,Single-family Detached,1,1,2,8,4,1968,2.5,2552,331220,772847,1104067,2016
37.7641818,-122.2590302,Single-family Detached,1,1,1,9,3,1973,3.0,2879,331482,773458,1104940,2016
37.7542246,-122.229869,Single-family Detached,1,1,1,6,3,1959,2.0,1748,441459,665248,1106707,2016
37.740527,-122.2454256,Single-family Detached,1,1,1,0,3,1980,2.0,1757,332844,776636,1109480,2016
37.7648128,-122.2620876,Single-family Detached,1,1,1,4,2,1963,2.0,1770,439568,670341,1109909,2016
37.769893,-122.285072,Townhouse,1,1,2,6,3,1974,2.5,1835,333959,779239,1113198,2016
37.7657352,-122.231243,Single-family Detached,1,1,1,6,3,1927,1.0,1431,334278,779982,1114260,2016
37.743109,-122.2385561,Single-family Detached,1,1,1,0,3,1980,2.5,1962,445704,668556,1114260,2016
37.7848532,-122.2820457,Single-family Detached,1,1,2,8,4,2006,2.5,2219,445704,668556,1114260,2016
37.7761299,-122.2574139,Single-family Detached,1,1,2,5,4,2015,3.0,2213,501894,613426,1115320,2016
37.7610836,-122.2284063,Single-family Detached,1,1,2,7,3,1920,2.0,1919,460028,660276,1120304,2016
37.7766119,-122.2562828,Single-family Detached,1,0,2,4,3,2016,3.0,2213,337715,788001,1125716,2016
37.741196,-122.2420131,Single-family Detached,1,1,0,6,3,1979,2.0,1694,337715,788001,1125716,2016
37.7414309,-122.2435642,Single-family Detached,1,1,1,6,3,1985,2.5,1926,432968,698160,1131128,2016
37.7814402,-122.2876518,Single-family Detached,1,1,2,8,3,2005,2.5,2035,340500,794500,1135000,2016
37.7641556,-122.2625307,Single-family Detached,1,1,1,6,3,1963,2.5,1799,432968,703573,1136541,2016
37.7768831,-122.2578259,Single-family Detached,1,0,2,5,4,2016,2.5,2213,341069,796006,1137075,2016
37.7767822,-122.2570416,Single-family Detached,1,0,2,5,4,2016,2.5,2213,341178,796228,1137406,2016
37.7764868,-122.257302,Single-family Detached,1,0,2,5,4,2016,3.0,2213,341287,796336,1137623,2016
37.7716737,-122.2496357,Single-family Attached,1,2,2,13,8,1892,6.0,3758,487089,651219,1138308,2016
37.742027,-122.255042,Single-family Detached,1,1,1,7,4,1989,2.5,2205,342232,798542,1140774,2016
37.774253,-122.2865443,Single-family Detached,1,1,2,7,4,1906,2.5,2150,627434,513355,1140789,2016
37.7872933,-122.2821584,Single-family Detached,1,0,3,7,3,2016,3.5,2623,342237,798553,1140790,2016
37.7762833,-122.2565044,Single-family Detached,1,0,2,5,4,2016,3.0,2213,342585,799367,1141952,2016
37.7577362,-122.2355866,Single-family Detached,1,1,2,7,3,1870,3.0,1980,460028,683007,1143035,2016
37.7806536,-122.2896929,Single-family Detached,1,1,1,8,4,2005,3.0,2539,342732,800916,1143648,2016
37.7768654,-122.2575568,Single-family Detached,1,0,2,5,4,2016,3.0,2213,344209,803155,1147364,2016
37.7421211,-122.260714,Single-family Detached,1,1,1,8,4,1998,3.0,3580,345334,806511,1151845,2016
37.7764667,-122.2578272,Single-family Detached,1,0,2,5,4,2016,2.5,2213,345833,806835,1152668,2016
37.7764425,-122.2556506,Single-family Detached,1,1,1,8,3,2003,2.5,2401,345833,806944,1152777,2016
37.7580545,-122.2459422,Single-family Detached,1,1,2,8,4,1875,3.0,1776,327973,825393,1153366,2016
37.7616068,-122.2303566,Single-family Detached,1,1,1,7,3,1926,2.0,1665,515743,638467,1154210,2016
37.7422286,-122.2454699,Single-family Detached,1,1,2,8,4,1986,2.5,2172,346159,809266,1155425,2016
37.766456,-122.2703069,Single-family Detached,1,1,1,6,3,1965,2.0,1806,346730,809038,1155768,2016
37.7394504,-122.2571912,Single-family Detached,1,1,1,9,5,1995,3.0,2648,347610,811090,1158700,2016
37.7558637,-122.2448938,Single-family Detached,1,1,1,6,3,1951,2.0,2208,349080,814521,1163601,2016
37.7437687,-122.2539785,Single-family Detached,1,1,1,7,3,1989,2.5,1736,349080,814521,1163601,2016
37.7766804,-122.2576489,Single-family Detached,1,0,2,5,4,2016,2.5,2213,349513,815603,1165116,2016
37.7638713,-122.2575457,Single-family Detached,1,1,1,5,2,1963,2.5,2257,350196,817124,1167320,2016
37.7767884,-122.2576565,Single-family Detached,1,0,2,5,3,2016,3.0,2361,350704,818309,1169013,2016
37.7532001,-122.2335922,Single-family Detached,1,1,1,5,3,1956,2.0,1502,350196,819246,1169442,2016
37.7766801,-122.258011,Single-family Detached,1,0,2,5,4,2016,3.0,2213,351461,820257,1171718,2016
37.7769679,-122.2574349,Single-family Detached,1,0,3,5,3,2016,3.5,2325,352977,823613,1176590,2016
37.7404618,-122.2565044,Single-family Detached,1,1,1,7,3,1996,2.5,2123,432968,744704,1177672,2016
37.7637525,-122.2310214,Single-family Detached,1,1,2,9,4,1930,3.0,2790,354677,827580,1182257,2016
37.7653312,-122.230002,Single-family Detached,1,1,2,11,5,1926,3.0,2478,424480,761432,1185912,2016
37.771618,-122.2557954,Single-family Detached,1,1,2,10,4,1885,4.0,2851,358209,828015,1186224,2016
37.7546325,-122.2369606,Single-family Detached,1,1,2,8,3,1925,2.0,1687,534844,653699,1188543,2016
37.7677944,-122.2620876,Single-family Detached,1,1,1,6,3,1923,2.0,1731,557766,646475,1204241,2016
37.7809255,-122.2868987,Single-family Detached,1,1,1,9,4,2005,2.5,2805,483058,724587,1207645,2016
37.7402823,-122.2567259,Single-family Detached,1,1,1,9,5,1997,3.0,2648,363161,847377,1210538,2016
37.7465584,-122.2477744,Single-family Detached,1,1,1,10,4,1988,3.0,2656,363223,847522,1210745,2016
37.7519547,-122.2366947,Single-family Detached,1,1,1,6,3,1955,2.0,1422,363693,848617,1212310,2016
37.7769714,-122.2577894,Single-family Detached,1,0,2,6,3,2016,3.0,2360,363801,848942,1212743,2016
37.769985,-122.2841997,Single-family Detached,1,1,2,8,3,1987,2.5,2463,365472,852770,1218242,2016
37.7471725,-122.2490595,Single-family Detached,1,1,1,10,4,1988,3.0,2670,365472,852770,1218242,2016
37.7875134,-122.2822913,Single-family Detached,1,0,3,6,4,2016,3.5,2530,365424,852838,1218262,2016
37.7715559,-122.2548094,Single-family Attached,1,2,2,9,3,1885,4.0,2217,488152,732228,1220380,2016
37.7746186,-122.2887593,Single-family Detached,1,1,2,9,5,1945,2.0,1963,366114,854266,1220380,2016
37.7435662,-122.2491482,Single-family Detached,1,0,1,9,4,1987,2.5,2074,366114,854266,1220380,2016
37.7840138,-122.289468,Single-family Detached,1,1,1,9,4,2007,3.0,2805,366114,854266,1220380,2016
37.7452778,-122.255751,Single-family Detached,1,1,1,6,3,1988,2.0,1405,612843,612843,1225686,2016
37.7872873,-122.282391,Single-family Detached,1,0,3,5,3,2016,3.5,2623,367914,858467,1226381,2016
37.7877742,-122.2822913,Single-family Detached,1,0,3,6,3,2016,3.5,2623,368022,858900,1226922,2016
37.7875202,-122.2820255,Single-family Detached,1,0,3,6,3,2016,3.5,2642,368236,859572,1227808,2016
37.7567423,-122.2465335,Single-family Attached,2,2,1,10,4,1932,3.0,2393,553946,677045,1230991,2016
37.7534977,-122.2326171,Single-family Detached,1,1,1,5,3,1957,2.0,1516,460028,773930,1233958,2016
37.7384585,-122.2531144,Single-family Detached,1,1,2,7,2,1991,2.5,2029,494519,741778,1236297,2016
37.7670341,-122.2567702,Single-family Detached,1,1,2,9,3,1905,3.0,3189,370895,867155,1238050,2016
37.7679067,-122.2645247,Single-family Attached,2,2,1,10,4,1910,3.0,3293,333705,905070,1238775,2016
37.7769678,-122.2569475,Single-family Detached,1,0,2,6,3,2016,3.0,2361,372135,868317,1240452,2016
37.7834423,-122.2836647,Single-family Detached,1,1,2,9,4,2006,2.5,2925,372785,869832,1242617,2016
37.7530906,-122.2359966,Single-family Detached,1,1,2,7,3,1941,2.0,1637,460028,784754,1244782,2016
37.7875104,-122.2825121,Single-family Detached,1,0,3,5,4,2016,3.5,2510,373976,872647,1246623,2016
37.7765884,-122.2572134,Single-family Detached,1,0,2,6,4,2016,2.5,2505,374409,873621,1248030,2016
37.7766859,-122.2571082,Single-family Detached,1,0,2,6,4,2016,2.5,2539,376032,877301,1253333,2016
37.7771441,-122.2578337,Single-family Detached,1,1,3,5,3,2016,3.5,2116,378738,883904,1262642,2016
37.7772592,-122.2573684,Single-family Detached,1,0,3,5,3,2016,3.5,2287,379063,884553,1263616,2016
37.7772286,-122.2574963,Single-family Detached,1,0,3,5,3,2016,3.5,2325,379063,884661,1263724,2016
37.7761974,-122.2571304,Single-family Detached,1,0,2,7,4,2016,3.0,2359,379697,885995,1265692,2016
37.7589041,-122.239088,Single-family Detached,1,1,2,9,4,1916,4.0,3190,560435,707328,1267763,2016
37.7771783,-122.2567211,Single-family Detached,1,0,3,5,3,2016,3.5,2325,381183,889497,1270680,2016
37.7649698,-122.2543773,Single-family Detached,1,1,1,6,3,1925,2.0,1656,487089,784754,1271843,2016
37.7648591,-122.2577894,Single-family Attached,1,2,2,10,4,1900,3.0,3206,382032,891408,1273440,2016
37.7403717,-122.241171,Single-family Detached,1,1,1,9,4,1979,2.5,2310,509376,764064,1273440,2016
37.7608845,-122.248838,Single-family Detached,1,2,2,9,4,1875,2.0,2273,382032,891408,1273440,2016
37.7609376,-122.2332819,Single-family Detached,1,1,2,8,5,1931,2.0,2300,573048,702993,1276041,2016
37.751028,-122.2344786,Single-family Detached,1,1,1,7,4,1985,3.0,2346,383176,894078,1277254,2016
37.7770684,-122.256466,Single-family Detached,1,0,3,5,3,2016,3.5,2116,383284,894620,1277904,2016
37.7661858,-122.2311101,Single-family Detached,1,1,2,7,3,1940,3.0,1795,770431,513620,1284051,2016
37.742621,-122.2386891,Single-family Detached,1,1,2,0,4,1980,2.5,2324,577823,706228,1284051,2016
37.7687603,-122.2538345,Single-family Detached,1,1,2,6,3,1904,3.0,2250,642026,642026,1284052,2016
37.755705,-122.2338138,Single-family Detached,1,1,2,11,5,1892,3.5,2631,385391,899246,1284637,2016
37.7872899,-122.2822913,Single-family Detached,1,0,2,5,3,2016,2.5,2111,385666,900032,1285698,2016
37.7583682,-122.2326614,Single-family Detached,1,1,1,7,3,1927,4.0,2598,460028,838875,1298903,2016
37.7650396,-122.2609799,Single-family Detached,1,1,2,7,4,1940,3.0,2363,389671,909232,1298903,2016
37.7840359,-122.2890915,Single-family Detached,1,1,1,10,3,2007,2.5,3150,460028,838875,1298903,2016
37.7875167,-122.2826458,Single-family Detached,1,0,2,6,4,2016,3.5,2695,389671,909232,1298903,2016
37.7700686,-122.2432983,Single-family Detached,1,1,2,10,4,1906,3.5,2692,519988,779982,1299970,2016
37.7769269,-122.2561056,Single-family Detached,1,0,2,7,4,2016,3.0,2539,392269,915186,1307455,2016
37.7456306,-122.2495913,Single-family Detached,1,1,1,9,4,1987,2.5,2463,392918,916809,1309727,2016
37.788662,-122.2825916,Single-family Detached,1,0,3,8,6,2015,4.5,3336,392918,916809,1309727,2016
37.7448513,-122.2499459,Single-family Detached,1,1,1,10,4,1987,3.0,2663,395106,921915,1317021,2016
37.7728575,-122.2862342,Single-family Detached,1,1,2,7,4,1895,2.5,2317,487089,833463,1320552,2016
37.7458988,-122.2503004,Single-family Detached,1,1,1,8,4,1987,2.5,2463,396358,924835,1321193,2016
37.7617968,-122.2307112,Single-family Detached,1,1,2,7,3,1925,2.5,1842,663250,663250,1326500,2016
37.7382796,-122.2513196,Single-family Detached,1,1,1,9,4,1990,3.0,2476,530600,795900,1326500,2016
37.7640196,-122.2605368,Single-family Detached,1,1,2,9,4,1927,3.0,2846,372514,960976,1333490,2016
37.7569346,-122.2383345,Single-family Detached,1,1,2,8,4,1895,3.0,2569,487089,852439,1339528,2016
37.7888192,-122.2819253,Single-family Detached,1,0,3,7,3,2016,3.5,2623,402300,938525,1340825,2016
37.7832441,-122.2841299,Single-family Detached,1,1,1,9,3,2006,2.5,2825,405000,945000,1350000,2016
37.783921,-122.28444,Single-family Detached,1,1,1,10,3,2006,2.5,3179,405471,944957,1350428,2016
37.7877775,-122.2826458,Single-family Detached,1,0,3,7,4,2015,3.5,3243,405907,947117,1353024,2016
37.7398499,-122.249652,Single-family Detached,1,1,1,5,3,1990,3.0,2083,412402,962271,1374673,2016
37.7835896,-122.2842185,Single-family Detached,1,1,1,10,3,2006,3.5,3453,412578,962724,1375302,2016
37.7381745,-122.2545324,Single-family Detached,1,1,2,8,4,1992,3.0,2218,414025,966059,1380084,2016
37.7382072,-122.2522281,Single-family Detached,1,1,2,8,4,1991,3.0,2218,623189,761676,1384865,2016
37.7420319,-122.251364,Single-family Detached,1,1,1,7,3,1987,2.5,2205,415649,969848,1385497,2016
37.773325,-122.2849494,Single-family Detached,2,2,2,13,5,1883,3.0,3224,439568,946966,1386534,2016
37.7506446,-122.2339024,Single-family Detached,1,1,1,10,4,1985,3.0,2619,417051,973120,1390171,2016
37.7823104,-122.2885821,Single-family Detached,1,1,1,9,4,2008,2.5,2805,556068,834103,1390171,2016
37.743838,-122.2571691,Single-family Detached,1,1,1,8,4,1990,3.0,2069,418247,975909,1394156,2016
37.7758382,-122.2686897,Single-family Attached,1,2,1,11,5,1946,3.0,2314,558191,837286,1395477,2016
37.7509194,-122.2343456,Single-family Detached,1,1,1,10,4,1985,3.0,2619,420571,981334,1401905,2016
37.7689671,-122.2638601,Single-family Detached,1,1,1,7,3,1912,2.0,2018,421827,984263,1406090,2016
37.7615758,-122.2350991,Single-family Detached,1,1,1,8,3,1925,2.0,2081,562858,844287,1407145,2016
37.7671149,-122.250101,Single-family Detached,1,1,2,6,3,1907,2.5,2198,460028,947117,1407145,2016
37.7827613,-122.2837648,Single-family Detached,1,1,2,9,4,2006,2.5,2912,422143,985002,1407145,2016
37.767976,-122.262667,Single-family Detached,1,1,2,10,5,1900,3.0,3120,595331,811815,1407146,2016
37.7604294,-122.228229,Single-family Detached,1,1,1,10,4,1920,2.0,2663,853204,568803,1422007,2016
37.7585795,-122.2406392,Single-family Detached,1,1,2,7,4,1890,3.0,2261,573048,870184,1443232,2016
37.7687066,-122.2662971,Single-family Detached,1,1,2,8,4,1900,2.5,2405,433738,1012055,1445793,2016
37.763756,-122.2571912,Single-family Detached,1,1,1,7,3,1962,2.5,3247,577292,868540,1445832,2016
37.7815913,-122.2846615,Single-family Detached,1,1,2,11,5,2004,3.5,3743,440928,1028833,1469761,2016
37.7872691,-122.2825553,Single-family Detached,1,0,3,8,5,2016,4.5,3336,441410,1029922,1471332,2016
37.7643381,-122.2503447,Single-family Detached,1,1,2,9,4,1905,2.0,2446,441627,1030463,1472090,2016
37.7590513,-122.2404065,Single-family Attached,3,3,1,14,6,0,3.0,2853,445704,1039976,1485680,2016
37.7636397,-122.2593404,Single-family Detached,1,1,1,9,4,1960,3.0,2805,445704,1039976,1485680,2016
37.7833669,-122.2895123,Single-family Detached,1,1,2,11,5,2007,4.0,3743,487089,1001238,1488327,2016
37.7424344,-122.2601158,Single-family Detached,1,1,1,11,6,1998,4.0,3580,447191,1043447,1490638,2016
37.7671298,-122.2610537,Single-family Detached,1,1,2,7,4,1906,2.5,2431,447563,1044314,1491877,2016
37.7744294,-122.2605589,Single-family Attached,1,4,2,16,8,1963,4.0,3531,448121,1045617,1493738,2016
37.7872932,-122.2826458,Single-family Detached,1,1,3,7,4,2016,3.5,3226,410994,1086966,1497960,2016
37.7820324,-122.2902211,Single-family Detached,1,1,2,11,4,2008,3.5,3743,453966,1059256,1513222,2016
37.7652834,-122.2294258,Single-family Detached,1,1,1,8,3,1936,2.5,2227,454616,1060771,1515387,2016
37.7830129,-122.2902433,Single-family Detached,1,1,2,11,5,2007,4.0,3743,454616,1060771,1515387,2016
37.7651927,-122.2573685,Single-family Attached,2,2,2,8,3,1885,3.5,3633,458805,1070546,1529351,2016
37.7889629,-122.2819369,Single-family Detached,1,0,3,8,4,2016,3.5,3226,458969,1071069,1530038,2016
37.741193,-122.250989,Single-family Detached,1,1,1,9,4,1988,3.0,2569,461622,1077118,1538740,2016
37.7393288,-122.2580775,Single-family Detached,1,1,1,9,5,1997,3.0,2648,541210,1060771,1601981,2016
37.7829996,-122.2888257,Single-family Detached,1,1,2,11,5,2007,4.0,3743,482542,1125933,1608475,2016
37.7622471,-122.2355866,Single-family Detached,1,1,1,8,4,1928,3.0,2318,970998,647332,1618330,2016
37.7412661,-122.2516742,Single-family Detached,1,1,1,9,5,1988,3.0,2569,487089,1136541,1623630,2016
37.7659344,-122.2712817,Single-family Detached,1,1,2,11,5,2008,4.0,4358,636720,997528,1634248,2016
37.7629612,-122.228362,Single-family Detached,1,1,2,7,3,1939,2.5,2330,493583,1151694,1645277,2016
37.765332,-122.2314647,Single-family Detached,1,1,1,10,5,1929,3.5,2937,496830,1159271,1656101,2016
